# depth maps
# file: 'rgbd_dataset_freiburg1_360.bag'
# timestamp filename
1305031790.640468 depth/1305031790.640468.png
1305031790.672866 depth/1305031790.672866.png
1305031790.709421 depth/1305031790.709421.png
1305031790.739530 depth/1305031790.739530.png
1305031790.773548 depth/1305031790.773548.png
1305031790.809521 depth/1305031790.809521.png
1305031790.839363 depth/1305031790.839363.png
1305031790.871606 depth/1305031790.871606.png
1305031790.909436 depth/1305031790.909436.png
1305031790.941495 depth/1305031790.941495.png
1305031790.973696 depth/1305031790.973696.png
1305031791.009486 depth/1305031791.009486.png
1305031791.041197 depth/1305031791.041197.png
1305031791.073525 depth/1305031791.073525.png
1305031791.109452 depth/1305031791.109452.png
1305031791.141330 depth/1305031791.141330.png
1305031791.173227 depth/1305031791.173227.png
1305031791.209506 depth/1305031791.209506.png
1305031791.241091 depth/1305031791.241091.png
1305031791.273558 depth/1305031791.273558.png
1305031791.309764 depth/1305031791.309764.png
1305031791.341415 depth/1305031791.341415.png
1305031791.373525 depth/1305031791.373525.png
1305031791.409609 depth/1305031791.409609.png
1305031791.441538 depth/1305031791.441538.png
1305031791.473230 depth/1305031791.473230.png
1305031791.509595 depth/1305031791.509595.png
1305031791.541450 depth/1305031791.541450.png
1305031791.574034 depth/1305031791.574034.png
1305031791.609401 depth/1305031791.609401.png
1305031791.641229 depth/1305031791.641229.png
1305031791.677621 depth/1305031791.677621.png
1305031791.709275 depth/1305031791.709275.png
1305031791.741364 depth/1305031791.741364.png
1305031791.776668 depth/1305031791.776668.png
1305031791.808429 depth/1305031791.808429.png
1305031791.840375 depth/1305031791.840375.png
1305031791.876494 depth/1305031791.876494.png
1305031791.908433 depth/1305031791.908433.png
1305031791.944357 depth/1305031791.944357.png
1305031791.977200 depth/1305031791.977200.png
1305031792.005506 depth/1305031792.005506.png
1305031792.041730 depth/1305031792.041730.png
1305031792.076713 depth/1305031792.076713.png
1305031792.109497 depth/1305031792.109497.png
1305031792.141484 depth/1305031792.141484.png
1305031792.177376 depth/1305031792.177376.png
1305031792.209274 depth/1305031792.209274.png
1305031792.241751 depth/1305031792.241751.png
1305031792.277507 depth/1305031792.277507.png
1305031792.309357 depth/1305031792.309357.png
1305031792.341029 depth/1305031792.341029.png
1305031792.377088 depth/1305031792.377088.png
1305031792.409323 depth/1305031792.409323.png
1305031792.441590 depth/1305031792.441590.png
1305031792.477100 depth/1305031792.477100.png
1305031792.509589 depth/1305031792.509589.png
1305031792.541061 depth/1305031792.541061.png
1305031792.577055 depth/1305031792.577055.png
1305031792.609388 depth/1305031792.609388.png
1305031792.641219 depth/1305031792.641219.png
1305031792.677662 depth/1305031792.677662.png
1305031792.709219 depth/1305031792.709219.png
1305031792.741510 depth/1305031792.741510.png
1305031792.777507 depth/1305031792.777507.png
1305031792.809440 depth/1305031792.809440.png
1305031792.845359 depth/1305031792.845359.png
1305031792.877574 depth/1305031792.877574.png
1305031792.909293 depth/1305031792.909293.png
1305031792.945340 depth/1305031792.945340.png
1305031792.977564 depth/1305031792.977564.png
1305031793.009530 depth/1305031793.009530.png
1305031793.045243 depth/1305031793.045243.png
1305031793.077518 depth/1305031793.077518.png
1305031793.109651 depth/1305031793.109651.png
1305031793.145401 depth/1305031793.145401.png
1305031793.177537 depth/1305031793.177537.png
1305031793.209609 depth/1305031793.209609.png
1305031793.245617 depth/1305031793.245617.png
1305031793.277180 depth/1305031793.277180.png
1305031793.309399 depth/1305031793.309399.png
1305031793.345594 depth/1305031793.345594.png
1305031793.377232 depth/1305031793.377232.png
1305031793.405708 depth/1305031793.405708.png
1305031793.442259 depth/1305031793.442259.png
1305031793.474150 depth/1305031793.474150.png
1305031793.507244 depth/1305031793.507244.png
1305031793.545400 depth/1305031793.545400.png
1305031793.577186 depth/1305031793.577186.png
1305031793.609703 depth/1305031793.609703.png
1305031793.645429 depth/1305031793.645429.png
1305031793.677435 depth/1305031793.677435.png
1305031793.709532 depth/1305031793.709532.png
1305031793.745574 depth/1305031793.745574.png
1305031793.777364 depth/1305031793.777364.png
1305031793.809469 depth/1305031793.809469.png
1305031793.844756 depth/1305031793.844756.png
1305031793.876455 depth/1305031793.876455.png
1305031793.908753 depth/1305031793.908753.png
1305031793.946431 depth/1305031793.946431.png
1305031793.976745 depth/1305031793.976745.png
1305031794.009162 depth/1305031794.009162.png
1305031794.044747 depth/1305031794.044747.png
1305031794.076455 depth/1305031794.076455.png
1305031794.112475 depth/1305031794.112475.png
1305031794.145599 depth/1305031794.145599.png
1305031794.177734 depth/1305031794.177734.png
1305031794.213866 depth/1305031794.213866.png
1305031794.245539 depth/1305031794.245539.png
1305031794.277346 depth/1305031794.277346.png
1305031794.313708 depth/1305031794.313708.png
1305031794.345350 depth/1305031794.345350.png
1305031794.377641 depth/1305031794.377641.png
1305031794.414154 depth/1305031794.414154.png
1305031794.445415 depth/1305031794.445415.png
1305031794.477731 depth/1305031794.477731.png
1305031794.513643 depth/1305031794.513643.png
1305031794.545650 depth/1305031794.545650.png
1305031794.577340 depth/1305031794.577340.png
1305031794.613627 depth/1305031794.613627.png
1305031794.645569 depth/1305031794.645569.png
1305031794.677507 depth/1305031794.677507.png
1305031794.713599 depth/1305031794.713599.png
1305031794.745368 depth/1305031794.745368.png
1305031794.776816 depth/1305031794.776816.png
1305031794.813463 depth/1305031794.813463.png
1305031794.846026 depth/1305031794.846026.png
1305031794.873764 depth/1305031794.873764.png
1305031794.910108 depth/1305031794.910108.png
1305031794.945596 depth/1305031794.945596.png
1305031794.977250 depth/1305031794.977250.png
1305031795.013538 depth/1305031795.013538.png
1305031795.045683 depth/1305031795.045683.png
1305031795.077205 depth/1305031795.077205.png
1305031795.113230 depth/1305031795.113230.png
1305031795.145139 depth/1305031795.145139.png
1305031795.177574 depth/1305031795.177574.png
1305031795.213517 depth/1305031795.213517.png
1305031795.245440 depth/1305031795.245440.png
1305031795.277594 depth/1305031795.277594.png
1305031795.312820 depth/1305031795.312820.png
1305031795.345404 depth/1305031795.345404.png
1305031795.381033 depth/1305031795.381033.png
1305031795.413248 depth/1305031795.413248.png
1305031795.444944 depth/1305031795.444944.png
1305031795.480855 depth/1305031795.480855.png
1305031795.509058 depth/1305031795.509058.png
1305031795.543822 depth/1305031795.543822.png
1305031795.580571 depth/1305031795.580571.png
1305031795.612694 depth/1305031795.612694.png
1305031795.644499 depth/1305031795.644499.png
1305031795.680455 depth/1305031795.680455.png
1305031795.713145 depth/1305031795.713145.png
1305031795.745356 depth/1305031795.745356.png
1305031795.781187 depth/1305031795.781187.png
1305031795.812774 depth/1305031795.812774.png
1305031795.844570 depth/1305031795.844570.png
1305031795.880527 depth/1305031795.880527.png
1305031795.909127 depth/1305031795.909127.png
1305031795.944316 depth/1305031795.944316.png
1305031795.980897 depth/1305031795.980897.png
1305031796.012654 depth/1305031796.012654.png
1305031796.045068 depth/1305031796.045068.png
1305031796.081241 depth/1305031796.081241.png
1305031796.113736 depth/1305031796.113736.png
1305031796.145545 depth/1305031796.145545.png
1305031796.179196 depth/1305031796.179196.png
1305031796.212249 depth/1305031796.212249.png
1305031796.244465 depth/1305031796.244465.png
1305031796.280467 depth/1305031796.280467.png
1305031796.312376 depth/1305031796.312376.png
1305031796.342290 depth/1305031796.342290.png
1305031796.380122 depth/1305031796.380122.png
1305031796.411800 depth/1305031796.411800.png
1305031796.444268 depth/1305031796.444268.png
1305031796.481198 depth/1305031796.481198.png
1305031796.512896 depth/1305031796.512896.png
1305031796.544633 depth/1305031796.544633.png
1305031796.581150 depth/1305031796.581150.png
1305031796.613198 depth/1305031796.613198.png
1305031796.649045 depth/1305031796.649045.png
1305031796.679446 depth/1305031796.679446.png
1305031796.712815 depth/1305031796.712815.png
1305031796.749489 depth/1305031796.749489.png
1305031796.781421 depth/1305031796.781421.png
1305031796.813561 depth/1305031796.813561.png
1305031796.849638 depth/1305031796.849638.png
1305031796.877643 depth/1305031796.877643.png
1305031796.913380 depth/1305031796.913380.png
1305031796.949604 depth/1305031796.949604.png
1305031796.980992 depth/1305031796.980992.png
1305031797.013555 depth/1305031797.013555.png
1305031797.049352 depth/1305031797.049352.png
1305031797.081428 depth/1305031797.081428.png
1305031797.112264 depth/1305031797.112264.png
1305031797.149559 depth/1305031797.149559.png
1305031797.181442 depth/1305031797.181442.png
1305031797.213717 depth/1305031797.213717.png
1305031797.249736 depth/1305031797.249736.png
1305031797.281280 depth/1305031797.281280.png
1305031797.313591 depth/1305031797.313591.png
1305031797.349653 depth/1305031797.349653.png
1305031797.381725 depth/1305031797.381725.png
1305031797.413444 depth/1305031797.413444.png
