# depth maps
# file: 'rgbd_dataset_freiburg1_rpy.bag'
# timestamp filename
1305031229.528784 depth/1305031229.528784.png
1305031229.564442 depth/1305031229.564442.png
1305031229.596617 depth/1305031229.596617.png
1305031229.628790 depth/1305031229.628790.png
1305031229.664358 depth/1305031229.664358.png
1305031229.696843 depth/1305031229.696843.png
1305031229.729077 depth/1305031229.729077.png
1305031229.764869 depth/1305031229.764869.png
1305031229.796923 depth/1305031229.796923.png
1305031229.825630 depth/1305031229.825630.png
1305031229.863062 depth/1305031229.863062.png
1305031229.896938 depth/1305031229.896938.png
1305031229.926255 depth/1305031229.926255.png
1305031229.966241 depth/1305031229.966241.png
1305031229.997931 depth/1305031229.997931.png
1305031230.030002 depth/1305031230.030002.png
1305031230.065696 depth/1305031230.065696.png
1305031230.098274 depth/1305031230.098274.png
1305031230.129935 depth/1305031230.129935.png
1305031230.165780 depth/1305031230.165780.png
1305031230.197782 depth/1305031230.197782.png
1305031230.229853 depth/1305031230.229853.png
1305031230.265590 depth/1305031230.265590.png
1305031230.297993 depth/1305031230.297993.png
1305031230.335112 depth/1305031230.335112.png
1305031230.365680 depth/1305031230.365680.png
1305031230.397329 depth/1305031230.397329.png
1305031230.436814 depth/1305031230.436814.png
1305031230.465312 depth/1305031230.465312.png
1305031230.497300 depth/1305031230.497300.png
1305031230.530192 depth/1305031230.530192.png
1305031230.566115 depth/1305031230.566115.png
1305031230.598843 depth/1305031230.598843.png
1305031230.631914 depth/1305031230.631914.png
1305031230.666047 depth/1305031230.666047.png
1305031230.697945 depth/1305031230.697945.png
1305031230.733641 depth/1305031230.733641.png
1305031230.765924 depth/1305031230.765924.png
1305031230.797323 depth/1305031230.797323.png
1305031230.831757 depth/1305031230.831757.png
1305031230.865542 depth/1305031230.865542.png
1305031230.897394 depth/1305031230.897394.png
1305031230.937310 depth/1305031230.937310.png
1305031230.965035 depth/1305031230.965035.png
1305031230.997124 depth/1305031230.997124.png
1305031231.036750 depth/1305031231.036750.png
1305031231.064474 depth/1305031231.064474.png
1305031231.096788 depth/1305031231.096788.png
1305031231.134711 depth/1305031231.134711.png
1305031231.165276 depth/1305031231.165276.png
1305031231.197771 depth/1305031231.197771.png
1305031231.234468 depth/1305031231.234468.png
1305031231.265635 depth/1305031231.265635.png
1305031231.297861 depth/1305031231.297861.png
1305031231.335152 depth/1305031231.335152.png
1305031231.365077 depth/1305031231.365077.png
1305031231.397330 depth/1305031231.397330.png
1305031231.436858 depth/1305031231.436858.png
1305031231.464989 depth/1305031231.464989.png
1305031231.499244 depth/1305031231.499244.png
1305031231.533196 depth/1305031231.533196.png
1305031231.565068 depth/1305031231.565068.png
1305031231.601317 depth/1305031231.601317.png
1305031231.633159 depth/1305031231.633159.png
1305031231.665055 depth/1305031231.665055.png
1305031231.703508 depth/1305031231.703508.png
1305031231.733938 depth/1305031231.733938.png
1305031231.765509 depth/1305031231.765509.png
1305031231.801191 depth/1305031231.801191.png
1305031231.833292 depth/1305031231.833292.png
1305031231.864959 depth/1305031231.864959.png
1305031231.901270 depth/1305031231.901270.png
1305031231.933046 depth/1305031231.933046.png
1305031231.965030 depth/1305031231.965030.png
1305031232.000720 depth/1305031232.000720.png
1305031232.033203 depth/1305031232.033203.png
1305031232.065145 depth/1305031232.065145.png
1305031232.100799 depth/1305031232.100799.png
1305031232.132838 depth/1305031232.132838.png
1305031232.165052 depth/1305031232.165052.png
1305031232.199224 depth/1305031232.199224.png
1305031232.236468 depth/1305031232.236468.png
1305031232.262698 depth/1305031232.262698.png
1305031232.298025 depth/1305031232.298025.png
1305031232.332143 depth/1305031232.332143.png
1305031232.364749 depth/1305031232.364749.png
1305031232.400878 depth/1305031232.400878.png
1305031232.433144 depth/1305031232.433144.png
1305031232.464721 depth/1305031232.464721.png
1305031232.501526 depth/1305031232.501526.png
1305031232.532464 depth/1305031232.532464.png
1305031232.564745 depth/1305031232.564745.png
1305031232.600350 depth/1305031232.600350.png
1305031232.629427 depth/1305031232.629427.png
1305031232.664708 depth/1305031232.664708.png
1305031232.700509 depth/1305031232.700509.png
1305031232.732798 depth/1305031232.732798.png
1305031232.768460 depth/1305031232.768460.png
1305031232.804538 depth/1305031232.804538.png
1305031232.834645 depth/1305031232.834645.png
1305031232.868557 depth/1305031232.868557.png
1305031232.904183 depth/1305031232.904183.png
1305031232.933000 depth/1305031232.933000.png
1305031232.968364 depth/1305031232.968364.png
1305031233.001151 depth/1305031233.001151.png
1305031233.033022 depth/1305031233.033022.png
1305031233.068843 depth/1305031233.068843.png
1305031233.100447 depth/1305031233.100447.png
1305031233.132892 depth/1305031233.132892.png
1305031233.168480 depth/1305031233.168480.png
1305031233.200634 depth/1305031233.200634.png
1305031233.233009 depth/1305031233.233009.png
1305031233.268468 depth/1305031233.268468.png
1305031233.300395 depth/1305031233.300395.png
1305031233.332530 depth/1305031233.332530.png
1305031233.368630 depth/1305031233.368630.png
1305031233.400893 depth/1305031233.400893.png
1305031233.433008 depth/1305031233.433008.png
1305031233.468787 depth/1305031233.468787.png
1305031233.500736 depth/1305031233.500736.png
1305031233.534161 depth/1305031233.534161.png
1305031233.569727 depth/1305031233.569727.png
1305031233.601275 depth/1305031233.601275.png
1305031233.633041 depth/1305031233.633041.png
1305031233.671783 depth/1305031233.671783.png
1305031233.702296 depth/1305031233.702296.png
1305031233.731201 depth/1305031233.731201.png
1305031233.769160 depth/1305031233.769160.png
1305031233.799768 depth/1305031233.799768.png
1305031233.833831 depth/1305031233.833831.png
1305031233.865570 depth/1305031233.865570.png
1305031233.898697 depth/1305031233.898697.png
1305031233.932003 depth/1305031233.932003.png
1305031233.968159 depth/1305031233.968159.png
1305031233.998938 depth/1305031233.998938.png
1305031234.037068 depth/1305031234.037068.png
1305031234.068756 depth/1305031234.068756.png
1305031234.099741 depth/1305031234.099741.png
1305031234.135069 depth/1305031234.135069.png
1305031234.165901 depth/1305031234.165901.png
1305031234.201004 depth/1305031234.201004.png
1305031234.238575 depth/1305031234.238575.png
1305031234.265510 depth/1305031234.265510.png
1305031234.302455 depth/1305031234.302455.png
1305031234.338458 depth/1305031234.338458.png
1305031234.366181 depth/1305031234.366181.png
1305031234.400035 depth/1305031234.400035.png
1305031234.436771 depth/1305031234.436771.png
1305031234.467606 depth/1305031234.467606.png
1305031234.497781 depth/1305031234.497781.png
1305031234.537671 depth/1305031234.537671.png
1305031234.569037 depth/1305031234.569037.png
1305031234.598248 depth/1305031234.598248.png
1305031234.633649 depth/1305031234.633649.png
1305031234.665859 depth/1305031234.665859.png
1305031234.698732 depth/1305031234.698732.png
1305031234.734437 depth/1305031234.734437.png
1305031234.768972 depth/1305031234.768972.png
1305031234.801553 depth/1305031234.801553.png
1305031234.837808 depth/1305031234.837808.png
1305031234.869321 depth/1305031234.869321.png
1305031234.901998 depth/1305031234.901998.png
1305031234.938161 depth/1305031234.938161.png
1305031234.973080 depth/1305031234.973080.png
1305031235.005083 depth/1305031235.005083.png
1305031235.039972 depth/1305031235.039972.png
1305031235.072940 depth/1305031235.072940.png
